week_start,date,day_index_in_week,core_ledger_unit,core_bets,core_implied_spread,exp_ledger_unit,exp_bets,exp_implied_spread,oe_ledger_unit,oe_bets,oe_implied_spread,day_index,policy_id,mode,policy_ledger_unit,policy_real_unit,policy_bets
2025-04-07,2025-04-08,2,-12.12,60.0,-0.19999999999999998,-10.155000000000001,72.0,-0.1388888888888889,-4.089999999999998,40.0,-0.09999999999999995,93,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-07,2025-04-09,3,-4.139999999999998,60.0,-0.06666666666666662,-4.169999999999997,72.0,-0.05555555555555551,7.880000000000002,40.0,0.20000000000000004,94,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-07,2025-04-10,4,5.835000000000001,60.0,0.10000000000000002,5.8050000000000015,72.0,0.08333333333333334,5.885000000000002,40.0,0.15000000000000002,95,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-07,2025-04-11,5,-0.14999999999999836,60.0,2.7390370673318006e-17,-0.17999999999999816,72.0,2.5651299519456543e-17,1.8950000000000014,40.0,0.05000000000000004,96,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-07,2025-04-12,6,-14.114999999999995,60.0,-0.23333333333333323,-18.134999999999994,72.0,-0.2499999999999999,-12.07,40.0,-0.3,97,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-07,2025-04-13,7,-22.095,60.0,-0.3666666666666666,-18.134999999999998,72.0,-0.24999999999999994,-8.079999999999998,40.0,-0.19999999999999996,98,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-14,2025-04-14,1,-12.119999999999996,60.0,-0.19999999999999993,-14.144999999999994,72.0,-0.19444444444444436,-8.079999999999998,40.0,-0.19999999999999996,99,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-14,2025-04-15,2,-12.119999999999997,60.0,-0.19999999999999996,-20.129999999999995,72.0,-0.27777777777777773,1.8950000000000007,40.0,0.05000000000000002,100,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-14,2025-04-16,3,-4.139999999999997,60.0,-0.06666666666666661,-10.154999999999998,72.0,-0.13888888888888884,9.875000000000002,40.0,0.25000000000000006,101,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-14,2025-04-17,4,3.8400000000000007,60.0,0.06666666666666668,5.8050000000000015,72.0,0.08333333333333334,13.865000000000002,40.0,0.35000000000000003,102,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-14,2025-04-18,5,-8.129999999999997,60.0,-0.13333333333333328,-8.159999999999997,72.0,-0.11111111111111105,1.895000000000001,40.0,0.050000000000000024,103,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-04-14,2025-04-19,6,-0.14999999999999836,60.0,2.7390370673318006e-17,-6.164999999999998,72.0,-0.0833333333333333,-0.09999999999999959,40.0,1.0434426923168764e-17,104,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
